figure,,figure,year,selling_price,YoY_Growth,expected_price
Luke Skywalker Farmboy (Brown hair),1107,Luke Skywalker Farmboy (Brown hair),2021,313.9,0.5767134640982496,62.4142952259907
Luke Skywalker Farmboy (Brown hair),1108,Luke Skywalker Farmboy (Brown hair),2022,299.4,-0.04619305511309335,63.66258113051051
Luke Skywalker Farmboy (Brown hair),1109,Luke Skywalker Farmboy (Brown hair),2023,268.36,-0.10367401469605864,64.93583275312072
Luke Skywalker Farmboy (Brown hair),1110,Luke Skywalker Farmboy (Brown hair),2024,277.5,0.03405872708302282,66.23454940818314
Luke Skywalker Farmboy (Brown hair),1111,Luke Skywalker Farmboy (Brown hair),2025,273.65,-0.013873873873873954,67.55924039634681
Luke Skywalker Farmboy (DT Saber),1112,Luke Skywalker Farmboy (DT Saber),2013,735.82,1.688909190571899,735.82
Luke Skywalker Farmboy (DT Saber),1113,Luke Skywalker Farmboy (DT Saber),2014,540.0,-0.2661248674947678,750.5364000000001
Luke Skywalker Farmboy (DT Saber),1114,Luke Skywalker Farmboy (DT Saber),2015,650.0,0.20370370370370372,765.547128
Luke Skywalker Farmboy (DT Saber),1115,Luke Skywalker Farmboy (DT Saber),2016,901.98,0.3876615384615385,780.8580705600002
Luke Skywalker Farmboy (DT Saber),1116,Luke Skywalker Farmboy (DT Saber),2017,820.0,-0.09088893323577019,796.4752319712001
Luke Skywalker Farmboy (DT Saber),1117,Luke Skywalker Farmboy (DT Saber),2018,823.0,0.003658536585365857,812.404736610624
Luke Skywalker Farmboy (DT Saber),1118,Luke Skywalker Farmboy (DT Saber),2019,815.5,-0.009113001215066863,828.6528313428366
Luke Skywalker Farmboy (DT Saber),1119,Luke Skywalker Farmboy (DT Saber),2020,849.99,0.04229307173513175,845.2258879696933
Luke Skywalker Farmboy (DT Saber),1120,Luke Skywalker Farmboy (DT Saber),2021,2827.0,2.325921481429193,862.1304057290872
Luke Skywalker Farmboy (DT Saber),1121,Luke Skywalker Farmboy (DT Saber),2022,1071.0,-0.6211531659002476,879.373013843669
Luke Skywalker Farmboy (DT Saber),1122,Luke Skywalker Farmboy (DT Saber),2023,973.935,-0.09063025210084041,896.9604741205424
Luke Skywalker Farmboy (DT Saber),1123,Luke Skywalker Farmboy (DT Saber),2024,995.0,0.021628753458906358,914.8996836029532
Luke Skywalker Farmboy (DT Saber),1124,Luke Skywalker Farmboy (DT Saber),2025,1180.0,0.18592964824120606,933.1976772750123
Luke Skywalker Farmboy (Orange hair),1125,Luke Skywalker Farmboy (Orange hair),2015,625.0,-0.4703389830508474,625.0
Luke Skywalker Farmboy (Orange hair),1126,Luke Skywalker Farmboy (Orange hair),2016,2296.89,2.6750239999999996,637.5
Luke Skywalker Farmboy (Orange hair),1127,Luke Skywalker Farmboy (Orange hair),2017,1871.565,-0.18517430090252462,650.25
Luke Skywalker Farmboy (Orange hair),1128,Luke Skywalker Farmboy (Orange hair),2021,1675.0,-0.10502707627039409,703.85151204
Luke Skywalker Farmboy (Orange hair),1129,Luke Skywalker Farmboy (Orange hair),2022,3000.0,0.791044776119403,717.9285422808
Luke Skywalker Farmboy (Orange hair),1130,Luke Skywalker Farmboy (Orange hair),2023,1334.99,-0.5550033333333333,732.2871131264161
Luke Skywalker Farmboy (Orange hair),1131,Luke Skywalker Farmboy (Orange hair),2024,1427.8,0.06952112000838961,746.9328553889444
Luke Skywalker Farmboy (Orange hair),1132,Luke Skywalker Farmboy (Orange hair),2025,1837.46,0.2869169351449783,761.8715124967233
Luke Skywalker Farmboy (Yellow hair),1133,Luke Skywalker Farmboy (Yellow hair),2009,328.32,-0.821318559315577,328.32
Luke Skywalker Farmboy (Yellow hair),1134,Luke Skywalker Farmboy (Yellow hair),2012,276.48,-0.1578947368421052,348.41581056000007
Luke Skywalker Farmboy (Yellow hair),1135,Luke Skywalker Farmboy (Yellow hair),2013,49.55,-0.8207826967592593,355.3841267712
Luke Skywalker Farmboy (Yellow hair),1136,Luke Skywalker Farmboy (Yellow hair),2014,260.0,4.247225025227044,362.491809306624
Luke Skywalker Farmboy (Yellow hair),1137,Luke Skywalker Farmboy (Yellow hair),2015,397.395,0.5284423076923077,369.7416454927565
Luke Skywalker Farmboy (Yellow hair),1138,Luke Skywalker Farmboy (Yellow hair),2016,489.58500000000004,0.23198580757181153,377.1364784026116
Luke Skywalker Farmboy (Yellow hair),1139,Luke Skywalker Farmboy (Yellow hair),2017,507.5,0.03659221585628636,384.67920797066387
Luke Skywalker Farmboy (Yellow hair),1140,Luke Skywalker Farmboy (Yellow hair),2018,578.83,0.14055172413793104,392.37279213007713
Luke Skywalker Farmboy (Yellow hair),1141,Luke Skywalker Farmboy (Yellow hair),2019,392.44,-0.3220116441787745,400.2202479726787
Luke Skywalker Farmboy (Yellow hair),1142,Luke Skywalker Farmboy (Yellow hair),2020,484.99,0.23583222913056767,408.2246529321323
Luke Skywalker Farmboy (Yellow hair),1143,Luke Skywalker Farmboy (Yellow hair),2021,375.0,-0.22678818119961242,416.3891459907749
Luke Skywalker Farmboy (Yellow hair),1144,Luke Skywalker Farmboy (Yellow hair),2022,984.84,1.6262400000000001,424.71692891059047
Luke Skywalker Farmboy (Yellow hair),1145,Luke Skywalker Farmboy (Yellow hair),2023,808.31,-0.17924739043905613,433.21126748880226
Luke Skywalker Farmboy (Yellow hair),1146,Luke Skywalker Farmboy (Yellow hair),2024,794.975,-0.0164973834296247,441.87549283857834
Luke Skywalker Farmboy (Yellow hair),1147,Luke Skywalker Farmboy (Yellow hair),2025,310.0,-0.6100506305229725,450.71300269534987
Lumat,1148,Lumat,2012,69.12,-0.7770322580645161,69.12
Lumat,1149,Lumat,2013,52.88,-0.23495370370370372,70.50240000000001
Lumat,1150,Lumat,2014,56.59,0.0701588502269288,71.912448
Lumat,1151,Lumat,2015,65.29499999999999,0.15382576426930528,73.35069696000002
Lumat,1152,Lumat,2016,71.65,0.09732751359215897,74.81771089920001
Lumat,1153,Lumat,2017,76.01,0.060851360781577046,76.314065117184
Lumat,1154,Lumat,2018,84.63,0.11340613077226669,77.84034641952769
Lumat,1155,Lumat,2019,92.95,0.09831029185867912,79.39715334791825
Lumat,1156,Lumat,2020,115.09,0.23819257665411508,80.98509641487661
Lumat,1157,Lumat,2021,191.61,0.664870970544791,82.60479834317415
Lumat,1158,Lumat,2022,168.14,-0.12248838787119687,84.25689431003764
Lumat,1159,Lumat,2023,178.04,0.05887950517425966,85.94203219623839
Lumat,1160,Lumat,2024,175.0,-0.017074814648393555,87.66087284016315
Lumat,1161,Lumat,2025,150.98000000000002,-0.13725714285714274,89.41409029696642
Nien Nunb,1162,Nien Nunb,2012,207.09,0.371638627632799,207.09
Nien Nunb,1163,Nien Nunb,2013,5.21,-0.9748418561977884,211.23180000000002
Nien Nunb,1164,Nien Nunb,2014,50.63,8.71785028790787,215.456436
Nien Nunb,1165,Nien Nunb,2015,54.675,0.0798933438672722,219.76556472000004
Nien Nunb,1166,Nien Nunb,2016,57.9,0.05898491083676283,224.1608760144
Nien Nunb,1167,Nien Nunb,2017,57.0,-0.015544041450777146,228.644093534688
Nien Nunb,1168,Nien Nunb,2018,67.5,0.18421052631578938,233.2169754053818
Nien Nunb,1169,Nien Nunb,2019,63.995,-0.05192592592592593,237.8813149134894
Nien Nunb,1170,Nien Nunb,2020,69.215,0.08156887256816958,242.6389412117592
Nien Nunb,1171,Nien Nunb,2021,102.4,0.47944809651087184,247.4917200359944
Nien Nunb,1172,Nien Nunb,2022,108.57,0.06025390624999982,252.4415544367143
Nien Nunb,1173,Nien Nunb,2023,110.38,0.016671271990420955,257.4903855254486
Nien Nunb,1174,Nien Nunb,2024,99.8,-0.09585069759014309,262.64019323595755
Nien Nunb,1175,Nien Nunb,2025,106.32,0.0653306613226452,267.8929971006767
Nikto,1176,Nikto,2013,8.5,-0.9200526711813394,8.5
Nikto,1177,Nikto,2014,32.790000000000006,2.85764705882353,8.67
Nikto,1178,Nikto,2015,40.59,0.23787740164684346,8.843399999999999
Nikto,1179,Nikto,2016,44.76,0.10273466371027329,9.020268000000002
Nikto,1180,Nikto,2017,51.185,0.14354334226988397,9.20067336
Nikto,1181,Nikto,2018,51.43,0.004786558562078769,9.3846868272
Nikto,1182,Nikto,2019,47.625,-0.07398405599844449,9.572380563744
Nikto,1183,Nikto,2020,60.07,0.2613123359580052,9.76382817501888
Nikto,1184,Nikto,2021,70.45,0.17279840186449147,9.959104738519258
Nikto,1185,Nikto,2022,84.065,0.19325762952448544,10.158286833289644
Nikto,1186,Nikto,2023,78.48,-0.06643668589781704,10.361452569955437
Nikto,1187,Nikto,2024,68.595,-0.12595565749235482,10.568681621354546
Nikto,1188,Nikto,2025,71.02000000000001,0.035352430935199575,10.780055253781637
Paploo,1189,Paploo,2013,48.175,-0.3216699521261618,48.175
Paploo,1190,Paploo,2014,60.245000000000005,0.2505448884276078,49.1385
Paploo,1191,Paploo,2015,62.415,0.036019586687691785,50.121269999999996
Paploo,1192,Paploo,2016,67.95,0.08868060562364821,51.1236954
Paploo,1193,Paploo,2017,81.23,0.19543782192788806,52.146169308
Paploo,1194,Paploo,2018,86.525,0.06518527637572324,53.189092694159996
Paploo,1195,Paploo,2019,91.985,0.06310314937879213,54.2528745480432
Paploo,1196,Paploo,2020,115.19,0.2522693917486547,55.337932039004066
Paploo,1197,Paploo,2021,176.22,0.5298202969007726,56.44469067978415
Paploo,1198,Paploo,2022,162.43,-0.07825445465894898,57.57358449337983
Paploo,1199,Paploo,2023,170.54,0.049929200270885765,58.72505618324743
Paploo,1200,Paploo,2024,166.425,-0.024129236542746457,59.89955730691238
Paploo,1201,Paploo,2025,159.67,-0.04058885383806532,61.09754845305063
Power Droid,1202,Power Droid,2011,86.4,-0.458883948143045,86.4
Power Droid,1203,Power Droid,2012,103.68,0.19999999999999996,88.12800000000001
Power Droid,1204,Power Droid,2013,37.19,-0.6413001543209877,89.89056000000001
Power Droid,1205,Power Droid,2014,54.99,0.4786232858295243,91.68837120000002
Power Droid,1206,Power Droid,2015,65.76,0.1958537915984726,93.52213862400001
Power Droid,1207,Power Droid,2016,131.64,1.0018248175182478,95.39258139648001
Power Droid,1208,Power Droid,2017,127.5,-0.03144940747493152,97.30043302440961
Power Droid,1209,Power Droid,2018,71.0,-0.44313725490196076,99.2464416848978
Power Droid,1210,Power Droid,2019,122.24000000000001,0.7216901408450707,101.23137051859577
Power Droid,1211,Power Droid,2020,121.5,-0.006053664921466084,103.25599792896769
Power Droid,1212,Power Droid,2021,169.38,0.394074074074074,105.32111788754705
Power Droid,1213,Power Droid,2022,259.645,0.5329141575156453,107.42754024529798
Power Droid,1214,Power Droid,2023,217.74,-0.16139344104450293,109.57609105020394
Power Droid,1215,Power Droid,2024,122.715,-0.4364149903554698,111.76761287120803
Power Droid,1216,Power Droid,2025,144.98000000000002,0.1814366621847372,114.00296512863218
Princess Leia Organa,1217,Princess Leia Organa,2009,622.08,3.2907987308594286,622.08
Princess Leia Organa,1218,Princess Leia Organa,2012,414.17,-0.33421746399176955,660.1562726400001
Princess Leia Organa,1219,Princess Leia Organa,2013,45.0,-0.8913489629862134,673.3593980928
Princess Leia Organa,1220,Princess Leia Organa,2014,230.44,4.120888888888889,686.8265860546561
Princess Leia Organa,1221,Princess Leia Organa,2015,367.13,0.5931695886130881,700.5631177757492
Princess Leia Organa,1222,Princess Leia Organa,2016,313.88,-0.14504398986734945,714.5743801312642
Princess Leia Organa,1223,Princess Leia Organa,2017,334.635,0.06612399643175726,728.8658677338896
Princess Leia Organa,1224,Princess Leia Organa,2018,391.01,0.16846713583456596,743.4431850885674
Princess Leia Organa,1225,Princess Leia Organa,2019,272.145,-0.30399478274212943,758.3120487903387
Princess Leia Organa,1226,Princess Leia Organa,2020,251.0,-0.07769755093791908,773.4782897661455
Princess Leia Organa,1227,Princess Leia Organa,2021,512.635,1.042370517928287,788.9478555614684
Princess Leia Organa,1228,Princess Leia Organa,2022,495.0,-0.03440069445121774,804.7268126726977
Princess Leia Organa,1229,Princess Leia Organa,2023,539.945,0.09079797979797988,820.8213489261517
Princess Leia Organa,1230,Princess Leia Organa,2024,369.0,-0.31659706081174943,837.2377759046748
Princess Leia Organa,1231,Princess Leia Organa,2025,350.0,-0.051490514905149,853.9825314227683
Princess Leia Organa (Bespin Gown),1232,Princess Leia Organa (Bespin Gown),2014,49.11,-0.8596857142857143,49.11
Princess Leia Organa (Bespin Gown),1233,Princess Leia Organa (Bespin Gown),2015,98.02,0.9959275096721645,50.0922
Princess Leia Organa (Bespin Gown),1234,Princess Leia Organa (Bespin Gown),2016,106.59,0.08743113650275469,51.094044
Princess Leia Organa (Bespin Gown),1235,Princess Leia Organa (Bespin Gown),2017,149.68,0.40425931138005433,52.11592488000001
Princess Leia Organa (Bespin Gown),1236,Princess Leia Organa (Bespin Gown),2018,103.305,-0.309827632282202,53.1582433776
Princess Leia Organa (Bespin Gown),1237,Princess Leia Organa (Bespin Gown),2019,126.32499999999999,0.22283529354823073,54.221408245152
Princess Leia Organa (Bespin Gown),1238,Princess Leia Organa (Bespin Gown),2020,145.15,0.14902038393033856,55.30583641005504
Princess Leia Organa (Bespin Gown),1239,Princess Leia Organa (Bespin Gown),2021,224.73000000000002,0.5482604202549088,56.411953138256145
Princess Leia Organa (Bespin Gown),1240,Princess Leia Organa (Bespin Gown),2022,233.74,0.040092555511057615,57.54019220102127
Princess Leia Organa (Bespin Gown),1241,Princess Leia Organa (Bespin Gown),2023,174.025,-0.25547617010353385,58.69099604504169
Princess Leia Organa (Bespin Gown),1242,Princess Leia Organa (Bespin Gown),2024,194.995,0.12049992817123978,59.86481596594253
Princess Leia Organa (Bespin Gown),1243,Princess Leia Organa (Bespin Gown),2025,143.425,-0.2644683197005051,61.062112285261385
Princess Leia Organa (Bespin Gown) (Painted neck),1244,Princess Leia Organa (Bespin Gown) (Painted neck),2012,192.14,0.3396548718842598,192.14
Princess Leia Organa (Bespin Gown) (Painted neck),1245,Princess Leia Organa (Bespin Gown) (Painted neck),2013,37.66,-0.8039970854585199,195.9828
Princess Leia Organa (Bespin Gown) (Painted neck),1246,Princess Leia Organa (Bespin Gown) (Painted neck),2014,70.815,0.8803770578863517,199.90245599999997
Princess Leia Organa (Bespin Gown) (Painted neck),1247,Princess Leia Organa (Bespin Gown) (Painted neck),2015,59.645,-0.1577349431617594,203.90050512000002
Princess Leia Organa (Bespin Gown) (Painted neck),1248,Princess Leia Organa (Bespin Gown) (Painted neck),2016,78.995,0.32441948193478076,207.97851522239998
Princess Leia Organa (Bespin Gown) (Painted neck),1249,Princess Leia Organa (Bespin Gown) (Painted neck),2017,114.75,0.45262358377112477,212.138085526848
Princess Leia Organa (Bespin Gown) (Painted neck),1250,Princess Leia Organa (Bespin Gown) (Painted neck),2018,126.30499999999999,0.10069716775599113,216.38084723738496
Princess Leia Organa (Bespin Gown) (Painted neck),1251,Princess Leia Organa (Bespin Gown) (Painted neck),2019,101.475,-0.19658762519298523,220.70846418213264
Princess Leia Organa (Bespin Gown) (Painted neck),1252,Princess Leia Organa (Bespin Gown) (Painted neck),2020,114.01,0.12352796255235288,225.12263346577532
Princess Leia Organa (Bespin Gown) (Painted neck),1253,Princess Leia Organa (Bespin Gown) (Painted neck),2021,142.675,0.25142531356898523,229.62508613509084
Princess Leia Organa (Bespin Gown) (Painted neck),1254,Princess Leia Organa (Bespin Gown) (Painted neck),2022,149.5,0.04783599088838253,234.21758785779267
Princess Leia Organa (Bespin Gown) (Painted neck),1255,Princess Leia Organa (Bespin Gown) (Painted neck),2023,218.9,0.4642140468227425,238.9019396149485
Princess Leia Organa (Bespin Gown) (Painted neck),1256,Princess Leia Organa (Bespin Gown) (Painted neck),2024,156.27,-0.2861123800822293,243.67997840724746
Princess Leia Organa (Bespin Gown) (Painted neck),1257,Princess Leia Organa (Bespin Gown) (Painted neck),2025,163.57,0.04671402060536245,248.55357797539244
Princess Leia Organa (Boushh Disguise),1258,Princess Leia Organa (Boushh Disguise),2012,174.27,0.06541541847527066,174.27
Princess Leia Organa (Boushh Disguise),1259,Princess Leia Organa (Boushh Disguise),2013,31.84,-0.8172950020083778,177.7554
Princess Leia Organa (Boushh Disguise),1260,Princess Leia Organa (Boushh Disguise),2014,61.79,0.9406407035175879,181.310508
Princess Leia Organa (Boushh Disguise),1261,Princess Leia Organa (Boushh Disguise),2015,77.41499999999999,0.252872633112154,184.93671816000003
Princess Leia Organa (Boushh Disguise),1262,Princess Leia Organa (Boushh Disguise),2016,67.61,-0.1266550410127235,188.6354525232
Princess Leia Organa (Boushh Disguise),1263,Princess Leia Organa (Boushh Disguise),2017,88.755,0.3127495932554356,192.40816157366402
Princess Leia Organa (Boushh Disguise),1264,Princess Leia Organa (Boushh Disguise),2018,100.41,0.13131654554672978,196.2563248051373
Princess Leia Organa (Boushh Disguise),1265,Princess Leia Organa (Boushh Disguise),2019,87.68,-0.12678020117518163,200.18145130124003
Princess Leia Organa (Boushh Disguise),1266,Princess Leia Organa (Boushh Disguise),2020,132.5,0.5111770072992698,204.18508032726487
Princess Leia Organa (Boushh Disguise),1267,Princess Leia Organa (Boushh Disguise),2021,161.1,0.21584905660377363,208.26878193381015
Princess Leia Organa (Boushh Disguise),1268,Princess Leia Organa (Boushh Disguise),2022,148.655,-0.07725015518311606,212.43415757248638
Princess Leia Organa (Boushh Disguise),1269,Princess Leia Organa (Boushh Disguise),2023,161.14,0.08398641148969088,216.6828407239361
Princess Leia Organa (Boushh Disguise),1270,Princess Leia Organa (Boushh Disguise),2024,156.71,-0.027491622191882725,221.01649753841482
Princess Leia Organa (Boushh Disguise),1271,Princess Leia Organa (Boushh Disguise),2025,112.205,-0.2839959160232277,225.43682748918314
Princess Leia Organa (Hoth Outfit),1272,Princess Leia Organa (Hoth Outfit),2012,155.52,0.38603449044160243,155.52
Princess Leia Organa (Hoth Outfit),1273,Princess Leia Organa (Hoth Outfit),2013,29.6,-0.8096707818930041,158.6304
Princess Leia Organa (Hoth Outfit),1274,Princess Leia Organa (Hoth Outfit),2014,98.57,2.3300675675675673,161.803008
Princess Leia Organa (Hoth Outfit),1275,Princess Leia Organa (Hoth Outfit),2015,97.785,-0.007963883534543914,165.03906816000003
Princess Leia Organa (Hoth Outfit),1276,Princess Leia Organa (Hoth Outfit),2016,153.0,0.5646571560055225,168.3398495232
Princess Leia Organa (Hoth Outfit),1277,Princess Leia Organa (Hoth Outfit),2017,133.39,-0.12816993464052295,171.70664651366403
Princess Leia Organa (Hoth Outfit),1278,Princess Leia Organa (Hoth Outfit),2018,158.5,0.18824499587675247,175.1407794439373
Princess Leia Organa (Hoth Outfit),1279,Princess Leia Organa (Hoth Outfit),2019,106.495,-0.3281072555205047,178.64359503281605
Princess Leia Organa (Hoth Outfit),1280,Princess Leia Organa (Hoth Outfit),2020,173.78,0.631813700173717,182.2164669334724
Princess Leia Organa (Hoth Outfit),1281,Princess Leia Organa (Hoth Outfit),2021,153.18,-0.11854068362297154,185.86079627214184
Princess Leia Organa (Hoth Outfit),1282,Princess Leia Organa (Hoth Outfit),2022,202.5,0.32197414806110447,189.57801219758468
Princess Leia Organa (Hoth Outfit),1283,Princess Leia Organa (Hoth Outfit),2023,227.5,0.1234567901234569,193.36957244153638
Princess Leia Organa (Hoth Outfit),1284,Princess Leia Organa (Hoth Outfit),2024,173.71,-0.23643956043956038,197.2369638903671
Princess Leia Organa (Hoth Outfit),1285,Princess Leia Organa (Hoth Outfit),2025,230.44,0.32657878072649815,201.18170316817444
Princess Leia Organa (in Combat Poncho),1286,Princess Leia Organa (in Combat Poncho),2012,77.76,-0.6625585835792397,77.76
Princess Leia Organa (in Combat Poncho),1287,Princess Leia Organa (in Combat Poncho),2013,24.24,-0.6882716049382717,79.3152
Princess Leia Organa (in Combat Poncho),1288,Princess Leia Organa (in Combat Poncho),2014,57.62,1.3770627062706273,80.901504
Princess Leia Organa (in Combat Poncho),1289,Princess Leia Organa (in Combat Poncho),2015,67.5,0.171468240194377,82.51953408000001
Princess Leia Organa (in Combat Poncho),1290,Princess Leia Organa (in Combat Poncho),2016,71.2,0.05481481481481487,84.1699247616
Princess Leia Organa (in Combat Poncho),1291,Princess Leia Organa (in Combat Poncho),2017,98.4,0.3820224719101124,85.85332325683201
Princess Leia Organa (in Combat Poncho),1292,Princess Leia Organa (in Combat Poncho),2018,95.805,-0.02637195121951219,87.57038972196865
Princess Leia Organa (in Combat Poncho),1293,Princess Leia Organa (in Combat Poncho),2019,88.9,-0.07207348259485413,89.32179751640803
Princess Leia Organa (in Combat Poncho),1294,Princess Leia Organa (in Combat Poncho),2020,106.21,0.1947131608548931,91.1082334667362
Princess Leia Organa (in Combat Poncho),1295,Princess Leia Organa (in Combat Poncho),2021,191.53,0.8033141888711046,92.93039813607092
Princess Leia Organa (in Combat Poncho),1296,Princess Leia Organa (in Combat Poncho),2022,162.925,-0.14934997128387195,94.78900609879234
Princess Leia Organa (in Combat Poncho),1297,Princess Leia Organa (in Combat Poncho),2023,172.41,0.058216970998925754,96.68478622076819
Princess Leia Organa (in Combat Poncho),1298,Princess Leia Organa (in Combat Poncho),2024,152.5,-0.11548054057189261,98.61848194518355
Princess Leia Organa (in Combat Poncho),1299,Princess Leia Organa (in Combat Poncho),2025,138.66,-0.09075409836065573,100.59085158408722
Prune Face,1300,Prune Face,2013,32.85,-0.7630895716140199,32.85
Prune Face,1301,Prune Face,2014,38.93,0.185083713850837,33.507000000000005
Prune Face,1302,Prune Face,2015,40.605,0.04302594400205484,34.17714
Prune Face,1303,Prune Face,2016,43.18,0.06341583548824037,34.860682800000006
Prune Face,1304,Prune Face,2017,54.05,0.25173691523853625,35.557896456
Prune Face,1305,Prune Face,2018,55.31,0.023311748381128705,36.26905438512
Prune Face,1306,Prune Face,2019,53.16,-0.038871813415295664,36.9944354728224
Prune Face,1307,Prune Face,2020,57.25,0.07693754702784061,37.734324182278854
Prune Face,1308,Prune Face,2021,89.855,0.569519650655022,38.48901066592443
Prune Face,1309,Prune Face,2022,93.325,0.03861777307884928,39.25879087924292
Prune Face,1310,Prune Face,2023,89.66499999999999,-0.039217787302437856,40.04396669682778
Prune Face,1311,Prune Face,2024,87.6,-0.02303016784698597,40.84484603076434
Prune Face,1312,Prune Face,2025,96.235,0.09857305936073057,41.66174295137962
R5-D4,1313,R5-D4,2012,81.24000000000001,-0.1558164908816958,81.24000000000001
R5-D4,1314,R5-D4,2013,37.49,-0.5385278188084688,82.86480000000002
R5-D4,1315,R5-D4,2014,65.585,0.7493998399573216,84.522096
R5-D4,1316,R5-D4,2015,143.52499999999998,1.188381489669894,86.21253792000002
R5-D4,1317,R5-D4,2016,158.19,0.10217732102421206,87.9367886784
R5-D4,1318,R5-D4,2017,187.5,0.18528351981794056,89.69552445196801
R5-D4,1319,R5-D4,2018,160.5,-0.14400000000000002,91.48943494100737
R5-D4,1320,R5-D4,2019,150.5,-0.06230529595015577,93.31922363982753
R5-D4,1321,R5-D4,2020,184.035,0.22282392026578068,95.18560811262408
R5-D4,1322,R5-D4,2021,254.875,0.3849267802320211,97.08932027487656
R5-D4,1323,R5-D4,2022,249.49,-0.0211280039234919,99.0311066803741
R5-D4,1324,R5-D4,2023,271.645,0.0888011543548839,101.01172881398158
R5-D4,1325,R5-D4,2024,259.625,-0.04424892782859979,103.03196339026121
R5-D4,1326,R5-D4,2025,214.39,-0.17423206547905634,105.09260265806644
R5-D4 (Red Bar),1327,R5-D4 (Red Bar),2015,60.58,-0.7174308503195111,60.58
R5-D4 (Red Bar),1328,R5-D4 (Red Bar),2016,197.245,2.2559425552987786,61.7916
R5-D4 (Red Bar),1329,R5-D4 (Red Bar),2017,253.845,0.2869527744683009,63.027432
R5-D4 (Red Bar),1330,R5-D4 (Red Bar),2018,269.01,0.05974118064173006,64.28798064
R5-D4 (Red Bar),1331,R5-D4 (Red Bar),2019,201.44,-0.2511802535221739,65.5737402528
R5-D4 (Red Bar),1332,R5-D4 (Red Bar),2020,469.06,1.3285345512311357,66.885215057856
R5-D4 (Red Bar),1333,R5-D4 (Red Bar),2021,274.99,-0.4137423783737688,68.22291935901312
R5-D4 (Red Bar),1334,R5-D4 (Red Bar),2022,231.04,-0.1598239935997673,69.58737774619338
R5-D4 (Red Bar),1335,R5-D4 (Red Bar),2023,727.51,2.1488486842105265,70.97912530111725
R5-D4 (Red Bar),1336,R5-D4 (Red Bar),2024,1042.65,0.4331761762724913,72.3987078071396
R5-D4 (Red Bar),1337,R5-D4 (Red Bar),2025,1077.34,0.0332709921833787,73.84668196328239
Rancor Keeper,1338,Rancor Keeper,2012,103.68,-0.9037629717637886,103.68
Rancor Keeper,1339,Rancor Keeper,2013,10.684999999999999,-0.8969425154320988,105.7536
Rancor Keeper,1340,Rancor Keeper,2014,33.0,2.0884417407580727,107.868672
Rancor Keeper,1341,Rancor Keeper,2015,38.599999999999994,0.16969696969696946,110.02604544000002
Rancor Keeper,1342,Rancor Keeper,2016,41.05,0.06347150259067358,112.2265663488
Rancor Keeper,1343,Rancor Keeper,2017,43.3,0.054811205846528654,114.47109767577601
Rancor Keeper,1344,Rancor Keeper,2018,49.67,0.14711316397228646,116.76051962929154
Rancor Keeper,1345,Rancor Keeper,2019,50.345,0.01358969196698201,119.09573002187736
Rancor Keeper,1346,Rancor Keeper,2020,59.144999999999996,0.17479392193862342,121.47764462231493
Rancor Keeper,1347,Rancor Keeper,2021,74.34,0.2569109814861781,123.90719751476122
Rancor Keeper,1348,Rancor Keeper,2022,77.7,0.04519774011299438,126.38534146505644
Rancor Keeper,1349,Rancor Keeper,2023,83.69,0.07709137709137703,128.91304829435757
Rancor Keeper,1350,Rancor Keeper,2024,85.5,0.021627434579997606,131.49130926024472
Rancor Keeper,1351,Rancor Keeper,2025,65.985,-0.2282456140350877,134.12113544544962
Rebel Commander,1352,Rebel Commander,2012,138.24,1.0950215958172311,138.24
Rebel Commander,1353,Rebel Commander,2013,9.62,-0.9304108796296297,141.00480000000002
Rebel Commander,1354,Rebel Commander,2014,49.85,4.181912681912682,143.824896
Rebel Commander,1355,Rebel Commander,2015,80.515,0.6151454363089268,146.70139392000004
Rebel Commander,1356,Rebel Commander,2016,78.28,-0.02775880270757003,149.63542179840002
Rebel Commander,1357,Rebel Commander,2017,71.0,-0.09299948901379662,152.628130234368
Rebel Commander,1358,Rebel Commander,2018,61.66,-0.1315492957746479,155.68069283905538
Rebel Commander,1359,Rebel Commander,2019,75.5,0.22445669802140777,158.7943066958365
Rebel Commander,1360,Rebel Commander,2020,94.93,0.2573509933774836,161.97019282975322
Rebel Commander,1361,Rebel Commander,2021,108.75,0.14558095438744334,165.2095966863483
Rebel Commander,1362,Rebel Commander,2022,114.58,0.053609195402298804,168.51378862007527
Rebel Commander,1363,Rebel Commander,2023,123.99000000000001,0.08212602548437786,171.88406439247677
Rebel Commander,1364,Rebel Commander,2024,111.625,-0.09972578433744661,175.3217456803263
Rebel Commander,1365,Rebel Commander,2025,116.74000000000001,0.04582306830907057,178.82818059393284
Rebel Commando,1366,Rebel Commando,2012,38.73,-0.6682371081034779,38.73
Rebel Commando,1367,Rebel Commando,2013,32.22,-0.16808675445391164,39.504599999999996
Rebel Commando,1368,Rebel Commando,2014,37.849999999999994,0.17473618870266905,40.294692
Rebel Commando,1369,Rebel Commando,2015,42.72,0.12866578599735812,41.10058584
Rebel Commando,1370,Rebel Commando,2016,49.59,0.16081460674157322,41.92259755679999
Rebel Commando,1371,Rebel Commando,2017,52.1,0.050615043355515255,42.761049507936
Rebel Commando,1372,Rebel Commando,2018,57.75,0.10844529750479848,43.61627049809472
Rebel Commando,1373,Rebel Commando,2019,61.62,0.06701298701298697,44.48859590805661
Rebel Commando,1374,Rebel Commando,2020,69.865,0.1338039597533267,45.37836782621775
