Card ID,Card Name,Illustrator,Rarity,Release Date,Set Name,Date,Boxonly,Cib,Graded,Manualonly,New,Used
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2022-05-01,0,0,660000,446644,468595,443692
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2022-06-01,0,0,660000,455000,468740,360280
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2022-07-01,0,0,660000,455000,468859,362384
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2022-08-01,0,0,660000,455000,468956,370296
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2022-09-01,0,0,660000,445344,459265,439828
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2022-10-01,0,0,660000,415600,452824,464900
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2022-11-01,0,0,586781,415600,452824,397680
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2022-12-01,0,0,586057,415600,452824,387500
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-01-01,0,0,585416,415600,457334,370528
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-02-01,0,0,495946,595100,414281,350000
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-03-01,0,0,575000,690000,452825,289447
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-04-01,0,0,575000,690000,452824,113421
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-05-01,0,0,575000,690000,452824,339994
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-06-01,0,0,575000,690000,452824,357500
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-07-01,0,0,575000,669711,452824,344269
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-08-01,0,0,582288,585545,391356,336783
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-09-01,550100,0,500092,581900,367997,320100
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-10-01,443900,0,403500,446218,350884,276518
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-11-01,539300,0,490276,588300,350884,271160
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2023-12-01,588900,0,535325,642400,350884,259460
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-01-01,588900,0,535325,642400,329229,272276
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-02-01,588900,0,535325,642400,330242,302828
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-03-01,588900,232500,535325,642400,331676,262891
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-04-01,588900,232500,535325,642400,332852,257198
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-05-01,588900,273750,535325,642400,339980,244806
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-06-01,588900,273750,535325,642400,339980,217600
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-07-01,588900,273750,535325,642400,369956,246250
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-08-01,588900,273750,535325,642400,369956,243288
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-09-01,588900,273750,535325,642400,369956,262550
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-10-01,545600,273750,495995,611250,412251,387680
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-11-01,543200,273750,493841,610075,358483,364966
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2024-12-01,543200,286800,493815,608424,358483,662602
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-01-01,550000,457498,499999,600143,489525,395678
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-02-01,550000,457498,499999,600035,487734,342375
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-03-01,550000,457498,499999,600004,485332,270853
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-04-01,550000,320000,499999,770000,400000,408908
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-05-01,550000,320000,499999,770000,400000,367795
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-06-01,550000,299900,499999,742141,374832,384656
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-07-01,550000,304200,499999,743983,380300,405007
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-08-01,588900,300100,535325,659816,375128,328150
2189365,Booster Pack 1st Edition,Unknown,Booster Pack,"January 9, 1999",Base Set (1st Edition),2025-09-01,544500,300100,495000,637780,375128,442089
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-02-01,0,36248,82818,0,42000,29709
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-03-01,0,36248,86550,337100,40500,28200
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-04-01,0,30425,86500,396050,41500,24375
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-05-01,199500,25110,71260,396050,40250,22889
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-06-01,194700,26000,59000,326400,38000,14507
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-07-01,194700,26000,56000,326400,30523,18238
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-08-01,150500,23513,55000,329075,34351,17200
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-09-01,150500,21025,52600,334873,27500,19975
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-10-01,150500,21025,48267,255000,28850,18437
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-11-01,150500,18800,48950,231250,24626,16375
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-12-01,145255,19047,53073,262965,23663,12996
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-01-01,149209,19072,49600,285475,26060,16487
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-02-01,150480,23925,50974,293073,26064,15000
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-03-01,150500,19520,51085,293618,25250,12600
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-04-01,150500,15575,54569,282041,25750,16500
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-05-01,150500,18000,50074,285088,26896,10154
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-06-01,66847,18000,50200,285088,25000,13008
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-07-01,68305,17237,45500,264950,24073,10843
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-08-01,68305,17000,45250,249200,25000,14995
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-09-01,144125,16250,44247,249200,22625,11982
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-10-01,137750,14250,40550,311997,21710,10422
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-11-01,142221,14119,35345,301239,19175,12660
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-12-01,141569,13767,39248,301575,17345,13748
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-01-01,141082,14029,37770,283000,19500,12771
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-02-01,185873,13952,38024,283000,20124,13710
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-03-01,140405,14999,38098,265337,20000,12887
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-04-01,140160,14519,37200,228480,20788,13256
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-05-01,139957,15414,33636,279710,20849,11600
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-06-01,139820,15679,35522,275093,20093,12750
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-07-01,139662,14179,40500,286759,19733,11952
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-08-01,179210,14525,35828,284000,20250,13985
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-09-01,111100,14250,37514,284000,20000,14000
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-10-01,111100,14810,37001,293365,19400,15026
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-11-01,111100,14500,38750,288234,19375,13975
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-12-01,96099,15500,37750,253849,19371,12760
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-01-01,96099,15675,37957,253894,20000,12925
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-02-01,96099,15967,38957,240000,19690,12675
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-03-01,90727,16750,40121,255843,19623,13000
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-04-01,84000,15550,35139,241462,20750,11795
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-05-01,64140,15523,35750,205000,21250,13300
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-06-01,55000,14300,36750,205000,23000,12053
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-07-01,55000,15275,37432,219615,22656,13378
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-08-01,74038,15425,41000,232000,23552,12375
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-09-01,74038,15750,43685,224446,23050,15750
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-10-01,69780,16759,43471,224896,24255,12995
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-11-01,89345,17228,47046,225000,25850,11894
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-12-01,69900,17292,43098,224922,26761,14250
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-01-01,69900,17628,55000,232000,27143,15236
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-02-01,72400,18250,62017,224235,27822,16750
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-03-01,80159,22302,61920,224896,34284,18273
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-04-01,74900,26414,60900,413602,37500,21121
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-05-01,89200,29224,69992,512144,40078,25000
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-06-01,89200,27000,62880,519999,37600,19350
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-07-01,89200,27914,65800,517137,40249,19293
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-08-01,89200,26925,64490,520000,39450,22955
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-09-01,107451,32608,70500,546845,41625,24124
1341345,Dark Blastoise,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-10-01,107451,33000,67306,595529,41045,24124
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-02-01,0,67529,140000,725000,79816,39500
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-03-01,0,50250,133028,700000,91888,45250
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-04-01,285500,52811,108123,673013,82750,35000
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-05-01,259735,42750,101025,594023,67000,43514
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-06-01,247500,40736,89550,535500,56500,33189
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-07-01,219900,36471,93651,522834,56000,39000
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-08-01,156344,43625,87900,557810,53621,37858
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-09-01,160000,43561,92500,492700,53699,33829
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-10-01,160000,36486,82347,451900,50263,25503
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-11-01,170000,36209,83015,459425,46499,26089
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2021-12-01,170000,32500,71700,474892,43044,21825
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-01-01,170000,37290,89685,479166,49005,29542
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-02-01,169999,33450,84548,436458,47026,13567
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-03-01,171164,31516,85000,400000,42000,28900
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-04-01,171940,31000,88014,450000,44661,32567
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-05-01,199550,35000,90000,482700,47500,35000
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-06-01,211215,35000,82188,455000,46745,26100
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-07-01,196668,37144,77171,415000,42908,16786
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-08-01,194732,37733,76950,385494,46050,25600
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-09-01,194223,35433,76941,385100,45582,24913
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-10-01,178998,33433,75835,405000,44498,17225
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-11-01,191689,31499,73314,404321,38457,22509
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2022-12-01,191963,30000,70428,385768,37428,32500
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-01-01,180293,29764,70000,392441,41584,25943
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-02-01,178963,25673,69360,392805,42117,19880
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-03-01,162500,28250,70308,400277,38159,21077
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-04-01,130000,27500,71750,408161,40030,25125
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-05-01,130000,29000,72361,394319,44237,19956
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-06-01,130000,31100,74365,392110,40199,26414
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-07-01,130000,31735,71864,331380,40400,22028
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-08-01,134943,30000,68904,327744,37689,26999
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-09-01,134304,30550,69750,320000,38131,26000
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-10-01,135000,29500,69188,317000,36250,24961
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-11-01,133804,28572,69842,315244,36000,17567
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2023-12-01,125000,28000,67913,312548,36796,22635
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-01-01,125000,29515,66069,343200,37450,21817
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-02-01,125000,30686,65850,343200,37500,24847
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-03-01,150000,31045,67583,313639,40789,24750
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-04-01,148755,31500,64250,315000,39669,27500
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-05-01,148547,30982,65650,320000,41348,27499
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-06-01,147833,31709,71013,327500,44011,25000
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-07-01,112900,30500,63675,322750,41406,17675
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-08-01,115547,30000,68500,330200,40376,27667
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-09-01,115547,30506,71789,330000,44699,29524
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-10-01,115000,34058,72132,330000,49079,28689
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-11-01,127500,35883,82110,330000,47145,28750
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2024-12-01,127500,37500,81600,335152,44920,32521
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-01-01,127500,40000,87429,333176,50100,41880
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-02-01,126998,42248,93007,348838,54526,39900
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-03-01,152060,42500,111100,464602,56904,41979
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-04-01,141250,43636,119113,450000,56750,42443
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-05-01,220000,48990,113719,587012,65948,38177
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-06-01,260000,51750,106250,617801,68500,43998
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-07-01,272705,48588,110116,654113,64999,40750
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-08-01,242486,50000,114302,659482,71908,41000
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-09-01,242486,59262,119531,717835,77000,43766
1341346,Dark Charizard,Mitsuhiro Arita,Rare Holo,"October 1, 2000",Team Rocket,2025-10-01,242486,60321,119531,725000,77000,49711
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2021-12-01,0,25000,30573,27750,0,3546
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-01-01,0,25000,8500,24000,0,6959
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-02-01,0,6600,10645,24500,0,3300
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-03-01,0,3600,10750,24393,4500,4125
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-04-01,0,3600,11250,24900,4500,3887
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-05-01,0,4400,8863,25500,5500,4446
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-06-01,0,4800,7600,25500,5999,4700
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-07-01,0,4800,6263,25500,5999,4149
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-08-01,0,4800,6879,25500,5999,4450
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-09-01,0,4800,6738,22815,5999,4497
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-10-01,0,4800,6300,23665,5999,4676
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-11-01,0,4400,7657,22955,5499,4900
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2022-12-01,0,4400,8100,19579,5458,5804
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-01-01,0,4400,6000,18952,5499,6397
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-02-01,0,4400,5800,14577,5518,4500
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-03-01,0,4801,6708,17591,5150,4426
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-04-01,0,3200,6370,17192,4002,4384
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-05-01,0,3200,5579,17072,4002,4384
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-06-01,0,3100,5901,20000,3876,4746
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-07-01,0,2700,5814,20000,3383,3973
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-08-01,0,3600,6999,20000,4452,4500
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-09-01,6700,3500,6050,16301,4342,4054
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-10-01,6300,4801,5750,16030,5194,3900
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-11-01,7600,4801,6875,13874,4829,4342
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2023-12-01,8000,4801,7277,13874,5252,4429
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-01-01,8000,4171,7250,13957,5676,5000
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-02-01,8000,4171,7250,15000,5448,5000
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-03-01,7700,4171,6990,15000,5448,4768
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-04-01,7700,4171,6994,15000,4716,5000
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-05-01,8300,4171,7500,15000,4763,5722
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-06-01,8300,4102,7500,15000,4763,5000
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-07-01,8300,4100,7500,15000,4929,4500
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-08-01,7700,4100,7044,15000,4929,5058
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-09-01,6400,4100,5800,12675,4929,5400
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-10-01,6800,4590,6216,13350,5823,5408
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-11-01,7250,4477,6700,16918,5807,4126
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2024-12-01,7250,4415,6500,19900,5703,6559
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-01-01,8700,4600,7895,17714,5700,6146
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-02-01,9900,6645,8995,18807,7353,6148
