"figure","authenticity_n","selling_price","sales","condition","character_type","year"
"2-1B",1,440.66,1.0,moc_figure,droid,"2024"
"2-1B",1,2263.8,3.0,moc_figure,droid,"2025"
"2-1B",1,575.08,1.0,moc_figure,droid,"2025"
"2-1B",1,622.5,2.0,moc_figure,droid,"2025"
"2-1B",1,686.47,3.0,moc_figure,droid,"2025"
"4-Lom",0,12.56,0.7,loose_figure,droid,"2013"
"4-Lom",0,10.71,0.7,loose_figure,droid,"2013"
"4-Lom",0,16.28,0.7,loose_figure,droid,"2013"
"4-Lom",0,13.87,0.7,loose_figure,droid,"2013"
"4-Lom",0,9.83,0.7,loose_figure,droid,"2013"
"4-Lom",0,9.83,0.7,loose_figure,droid,"2013"
"4-Lom",0,10.71,0.7,loose_figure,droid,"2013"
"4-Lom",0,12.56,0.7,loose_figure,droid,"2013"
"4-Lom",0,6.79,0.7,loose_figure,droid,"2013"
"4-Lom",0,10.61,0.7,loose_figure,droid,"2013"
"4-Lom",0,13.57,15.9,loose_figure,droid,"2014"
"4-Lom",0,8.99,15.9,loose_figure,droid,"2014"
"4-Lom",0,6.9,15.9,loose_figure,droid,"2014"
"4-Lom",0,11.99,15.9,loose_figure,droid,"2014"
"4-Lom",0,9.5,15.9,loose_figure,droid,"2014"
"4-Lom",0,8.11,15.9,loose_figure,droid,"2014"
"4-Lom",0,5.0,15.9,loose_figure,droid,"2014"
"4-Lom",0,10.95,15.9,loose_figure,droid,"2014"
"4-Lom",0,171.66,15.9,loose_figure,droid,"2014"
"4-Lom",0,16.63,15.9,loose_figure,droid,"2014"
"4-Lom",0,7.99,24.1,loose_figure,droid,"2015"
"4-Lom",0,11.0,24.1,loose_figure,droid,"2015"
"4-Lom",0,22.1,24.1,loose_figure,droid,"2015"
"4-Lom",0,9.25,24.1,loose_figure,droid,"2015"
"4-Lom",0,12.5,24.1,loose_figure,droid,"2015"
"4-Lom",0,930.7,24.1,loose_figure,droid,"2015"
"4-Lom",0,14.5,24.1,loose_figure,droid,"2015"
"4-Lom",0,6.51,24.1,loose_figure,droid,"2015"
"4-Lom",0,17.38,24.1,loose_figure,droid,"2015"
"4-Lom",0,10.0,24.1,loose_figure,droid,"2015"
"4-Lom",0,8.9,17.4,loose_figure,droid,"2016"
"4-Lom",0,643.62,17.4,loose_figure,droid,"2016"
"4-Lom",0,14.4,17.4,loose_figure,droid,"2016"
"4-Lom",0,9.99,17.4,loose_figure,droid,"2016"
"4-Lom",0,17.43,17.4,loose_figure,droid,"2016"
"4-Lom",0,11.5,17.4,loose_figure,droid,"2016"
"4-Lom",0,24.25,17.4,loose_figure,droid,"2016"
"4-Lom",0,12.5,17.4,loose_figure,droid,"2016"
"4-Lom",0,7.21,17.4,loose_figure,droid,"2016"
"4-Lom",0,15.54,17.4,loose_figure,droid,"2016"
"4-Lom",0,10.81,15.2,loose_figure,droid,"2017"
"4-Lom",0,654.24,15.2,loose_figure,droid,"2017"
"4-Lom",0,29.75,15.2,loose_figure,droid,"2017"
"4-Lom",0,19.04,15.2,loose_figure,droid,"2017"
"4-Lom",0,16.1,15.2,loose_figure,droid,"2017"
"4-Lom",0,14.64,15.2,loose_figure,droid,"2017"
"4-Lom",0,12.61,15.2,loose_figure,droid,"2017"
"4-Lom",0,11.67,15.2,loose_figure,droid,"2017"
"4-Lom",0,9.99,15.2,loose_figure,droid,"2017"
"4-Lom",0,8.28,15.2,loose_figure,droid,"2017"
"4-Lom",0,12.13,14.4,loose_figure,droid,"2018"
"4-Lom",0,18.02,14.4,loose_figure,droid,"2018"
"4-Lom",0,29.76,14.4,loose_figure,droid,"2018"
"4-Lom",0,16.43,14.4,loose_figure,droid,"2018"
"4-Lom",0,11.22,14.4,loose_figure,droid,"2018"
"4-Lom",0,15.0,14.4,loose_figure,droid,"2018"
"4-Lom",0,594.25,14.4,loose_figure,droid,"2018"
"4-Lom",0,21.24,14.4,loose_figure,droid,"2018"
"4-Lom",0,13.24,14.4,loose_figure,droid,"2018"
"4-Lom",0,9.76,14.4,loose_figure,droid,"2018"
"4-Lom",0,11.5,15.3,loose_figure,droid,"2019"
"4-Lom",0,15.79,15.3,loose_figure,droid,"2019"
"4-Lom",0,9.99,15.3,loose_figure,droid,"2019"
"4-Lom",0,12.91,15.3,loose_figure,droid,"2019"
"4-Lom",0,341.31,15.3,loose_figure,droid,"2019"
"4-Lom",0,18.0,15.3,loose_figure,droid,"2019"
"4-Lom",0,8.34,15.3,loose_figure,droid,"2019"
"4-Lom",0,27.42,15.3,loose_figure,droid,"2019"
"4-Lom",0,14.44,15.3,loose_figure,droid,"2019"
"4-Lom",0,21.5,15.3,loose_figure,droid,"2019"
"4-Lom",0,13.51,16.0,loose_figure,droid,"2020"
"4-Lom",0,20.5,16.0,loose_figure,droid,"2020"
"4-Lom",0,23.28,16.0,loose_figure,droid,"2020"
"4-Lom",0,15.5,16.0,loose_figure,droid,"2020"
"4-Lom",0,32.63,16.0,loose_figure,droid,"2020"
"4-Lom",0,10.17,16.0,loose_figure,droid,"2020"
"4-Lom",0,455.0,16.0,loose_figure,droid,"2020"
"4-Lom",0,19.25,16.0,loose_figure,droid,"2020"
"4-Lom",0,17.05,16.0,loose_figure,droid,"2020"
"4-Lom",0,26.76,16.0,loose_figure,droid,"2020"
"4-Lom",0,24.82,18.5,loose_figure,droid,"2021"
"4-Lom",0,31.6,18.5,loose_figure,droid,"2021"
"4-Lom",0,16.16,18.5,loose_figure,droid,"2021"
"4-Lom",0,246.69,18.5,loose_figure,droid,"2021"
"4-Lom",0,22.4,18.5,loose_figure,droid,"2021"
"4-Lom",0,29.59,18.5,loose_figure,droid,"2021"
"4-Lom",0,39.0,18.5,loose_figure,droid,"2021"
"4-Lom",0,19.23,18.5,loose_figure,droid,"2021"
"4-Lom",0,34.99,18.5,loose_figure,droid,"2021"
"4-Lom",0,27.0,18.5,loose_figure,droid,"2021"
"4-Lom",0,20.5,20.6,loose_figure,droid,"2022"
"4-Lom",0,24.0,20.6,loose_figure,droid,"2022"
"4-Lom",0,35.0,20.6,loose_figure,droid,"2022"
"4-Lom",0,29.0,20.6,loose_figure,droid,"2022"
"4-Lom",0,26.76,20.6,loose_figure,droid,"2022"
"4-Lom",0,283.72,20.6,loose_figure,droid,"2022"
"4-Lom",0,31.01,20.6,loose_figure,droid,"2022"
"4-Lom",0,33.0,20.6,loose_figure,droid,"2022"
"4-Lom",0,39.0,20.6,loose_figure,droid,"2022"
"4-Lom",0,15.59,20.6,loose_figure,droid,"2022"
"4-Lom",0,18.67,18.7,loose_figure,droid,"2023"
"4-Lom",0,23.95,18.7,loose_figure,droid,"2023"
"4-Lom",0,50.0,18.7,loose_figure,droid,"2023"
"4-Lom",0,15.5,18.7,loose_figure,droid,"2023"
"4-Lom",0,34.97,18.7,loose_figure,droid,"2023"
"4-Lom",0,32.0,18.7,loose_figure,droid,"2023"
"4-Lom",0,13.38,18.7,loose_figure,droid,"2023"
"4-Lom",0,29.92,18.7,loose_figure,droid,"2023"
"4-Lom",0,21.5,18.7,loose_figure,droid,"2023"
"4-Lom",0,27.0,18.7,loose_figure,droid,"2023"
"4-Lom",0,28.99,20.3,loose_figure,droid,"2024"
"4-Lom",0,19.13,20.3,loose_figure,droid,"2024"
"4-Lom",0,30.73,20.3,loose_figure,droid,"2024"
"4-Lom",0,34.0,20.3,loose_figure,droid,"2024"
"4-Lom",0,20.99,20.3,loose_figure,droid,"2024"
"4-Lom",0,16.51,20.3,loose_figure,droid,"2024"
"4-Lom",0,260.89,20.3,loose_figure,droid,"2024"
"4-Lom",0,23.5,20.3,loose_figure,droid,"2024"
"4-Lom",0,25.99,20.3,loose_figure,droid,"2024"
"4-Lom",0,14.95,20.3,loose_figure,droid,"2024"
"4-Lom",0,14.0,13.5,loose_figure,droid,"2025"
"4-Lom",0,29.99,13.5,loose_figure,droid,"2025"
"4-Lom",0,18.44,13.5,loose_figure,droid,"2025"
"4-Lom",0,16.73,13.5,loose_figure,droid,"2025"
"4-Lom",0,20.5,13.5,loose_figure,droid,"2025"
"4-Lom",0,22.5,13.5,loose_figure,droid,"2025"
"4-Lom",0,28.0,13.5,loose_figure,droid,"2025"
"4-Lom",0,33.0,13.5,loose_figure,droid,"2025"
"4-Lom",0,25.98,13.5,loose_figure,droid,"2025"
"4-Lom",0,88.54,13.5,loose_figure,droid,"2025"
"4-Lom",1,44.99,2.2,loose_figure,droid,"2014"
"4-Lom",1,49.39,2.2,loose_figure,droid,"2014"
"4-Lom",1,41.0,2.2,loose_figure,droid,"2014"
"4-Lom",1,34.33,2.2,loose_figure,droid,"2014"
"4-Lom",1,42.27,2.2,loose_figure,droid,"2014"
"4-Lom",1,64.95,2.2,loose_figure,droid,"2014"
"4-Lom",1,37.0,2.2,loose_figure,droid,"2014"
"4-Lom",1,44.91,2.2,loose_figure,droid,"2014"
"4-Lom",1,39.99,2.2,loose_figure,droid,"2014"
"4-Lom",1,30.3,2.2,loose_figure,droid,"2014"
"4-Lom",1,32.0,2.6,loose_figure,droid,"2015"
"4-Lom",1,28.8,2.6,loose_figure,droid,"2015"
"4-Lom",1,49.99,2.6,loose_figure,droid,"2015"
"4-Lom",1,45.71,2.6,loose_figure,droid,"2015"
"4-Lom",1,55.0,2.6,loose_figure,droid,"2015"
"4-Lom",1,33.36,2.6,loose_figure,droid,"2015"
"4-Lom",1,41.24,2.6,loose_figure,droid,"2015"
"4-Lom",1,44.97,2.6,loose_figure,droid,"2015"
"4-Lom",1,38.95,2.6,loose_figure,droid,"2015"
"4-Lom",1,53.78,2.6,loose_figure,droid,"2015"
"4-Lom",1,34.88,2.2,loose_figure,droid,"2016"
"4-Lom",1,336.0,2.2,loose_figure,droid,"2016"
"4-Lom",1,74.99,2.2,loose_figure,droid,"2016"
"4-Lom",1,71.28,2.2,loose_figure,droid,"2016"
"4-Lom",1,49.99,2.2,loose_figure,droid,"2016"
"4-Lom",1,49.99,2.2,loose_figure,droid,"2016"
"4-Lom",1,44.99,2.2,loose_figure,droid,"2016"
"4-Lom",1,40.34,2.2,loose_figure,droid,"2016"
"4-Lom",1,36.58,2.2,loose_figure,droid,"2016"
"4-Lom",1,33.37,2.2,loose_figure,droid,"2016"
"4-Lom",1,67.63,3.6,loose_figure,droid,"2017"
"4-Lom",1,120.0,3.6,loose_figure,droid,"2017"
"4-Lom",1,48.69,3.6,loose_figure,droid,"2017"
"4-Lom",1,39.0,3.6,loose_figure,droid,"2017"
"4-Lom",1,53.82,3.6,loose_figure,droid,"2017"
"4-Lom",1,45.46,3.6,loose_figure,droid,"2017"
"4-Lom",1,39.99,3.6,loose_figure,droid,"2017"
"4-Lom",1,84.0,3.6,loose_figure,droid,"2017"
"4-Lom",1,42.52,3.6,loose_figure,droid,"2017"
"4-Lom",1,57.09,3.6,loose_figure,droid,"2017"
"4-Lom",1,43.68,5.0,loose_figure,droid,"2018"
"4-Lom",1,49.1,5.0,loose_figure,droid,"2018"
"4-Lom",1,371.0,5.0,loose_figure,droid,"2018"
"4-Lom",1,90.99,5.0,loose_figure,droid,"2018"
"4-Lom",1,59.37,5.0,loose_figure,droid,"2018"
"4-Lom",1,34.0,5.0,loose_figure,droid,"2018"
"4-Lom",1,46.0,5.0,loose_figure,droid,"2018"
"4-Lom",1,53.7,5.0,loose_figure,droid,"2018"
"4-Lom",1,39.0,5.0,loose_figure,droid,"2018"
"4-Lom",1,51.0,5.0,loose_figure,droid,"2018"
"4-Lom",1,62.0,3.9,loose_figure,droid,"2019"
"4-Lom",1,52.99,3.9,loose_figure,droid,"2019"
"4-Lom",1,43.0,3.9,loose_figure,droid,"2019"
"4-Lom",1,55.86,3.9,loose_figure,droid,"2019"
"4-Lom",1,39.99,3.9,loose_figure,droid,"2019"
"4-Lom",1,52.0,3.9,loose_figure,droid,"2019"
"4-Lom",1,93.0,3.9,loose_figure,droid,"2019"
"4-Lom",1,38.09,3.9,loose_figure,droid,"2019"
"4-Lom",1,48.53,3.9,loose_figure,droid,"2019"
"4-Lom",1,58.23,3.9,loose_figure,droid,"2019"
"4-Lom",1,68.85,4.6,loose_figure,droid,"2020"
"4-Lom",1,60.21,4.6,loose_figure,droid,"2020"
"4-Lom",1,59.0,4.6,loose_figure,droid,"2020"
"4-Lom",1,80.22,4.6,loose_figure,droid,"2020"
"4-Lom",1,55.03,4.6,loose_figure,droid,"2020"
"4-Lom",1,46.09,4.6,loose_figure,droid,"2020"
"4-Lom",1,92.0,4.6,loose_figure,droid,"2020"
"4-Lom",1,129.99,4.6,loose_figure,droid,"2020"
"4-Lom",1,424.08,4.6,loose_figure,droid,"2020"
"4-Lom",1,64.99,4.6,loose_figure,droid,"2020"
"4-Lom",1,65.45,3.7,loose_figure,droid,"2021"
"4-Lom",1,127.5,3.7,loose_figure,droid,"2021"
"4-Lom",1,169.58,3.7,loose_figure,droid,"2021"
"4-Lom",1,100.65,3.7,loose_figure,droid,"2021"
"4-Lom",1,110.0,3.7,loose_figure,droid,"2021"
"4-Lom",1,76.0,3.7,loose_figure,droid,"2021"
"4-Lom",1,88.53,3.7,loose_figure,droid,"2021"
"4-Lom",1,117.15,3.7,loose_figure,droid,"2021"
"4-Lom",1,402.46,3.7,loose_figure,droid,"2021"
"4-Lom",1,80.0,3.7,loose_figure,droid,"2021"
"4-Lom",1,119.5,3.3,loose_figure,droid,"2022"
"4-Lom",1,93.7,3.3,loose_figure,droid,"2022"
"4-Lom",1,196.12,3.3,loose_figure,droid,"2022"
"4-Lom",1,102.5,3.3,loose_figure,droid,"2022"
"4-Lom",1,89.61,3.3,loose_figure,droid,"2022"
"4-Lom",1,233.5,3.3,loose_figure,droid,"2022"
"4-Lom",1,499.99,3.3,loose_figure,droid,"2022"
"4-Lom",1,131.74,3.3,loose_figure,droid,"2022"
"4-Lom",1,77.35,3.3,loose_figure,droid,"2022"
"4-Lom",1,139.0,3.3,loose_figure,droid,"2022"
"4-Lom",1,97.0,5.3,loose_figure,droid,"2023"
"4-Lom",1,122.5,5.3,loose_figure,droid,"2023"
"4-Lom",1,91.0,5.3,loose_figure,droid,"2023"
"4-Lom",1,80.83,5.3,loose_figure,droid,"2023"
"4-Lom",1,152.61,5.3,loose_figure,droid,"2023"
"4-Lom",1,104.63,5.3,loose_figure,droid,"2023"
"4-Lom",1,74.91,5.3,loose_figure,droid,"2023"
"4-Lom",1,111.79,5.3,loose_figure,droid,"2023"
"4-Lom",1,330.61,5.3,loose_figure,droid,"2023"
"4-Lom",1,180.0,5.3,loose_figure,droid,"2023"
"4-Lom",1,61.0,5.0,loose_figure,droid,"2024"
"4-Lom",1,119.42,5.0,loose_figure,droid,"2024"
"4-Lom",1,69.0,5.0,loose_figure,droid,"2024"
"4-Lom",1,71.83,5.0,loose_figure,droid,"2024"
"4-Lom",1,84.63,5.0,loose_figure,droid,"2024"
"4-Lom",1,76.01,5.0,loose_figure,droid,"2024"
"4-Lom",1,78.95,5.0,loose_figure,droid,"2024"
"4-Lom",1,103.88,5.0,loose_figure,droid,"2024"
"4-Lom",1,99.99,5.0,loose_figure,droid,"2024"
"4-Lom",1,235.0,5.0,loose_figure,droid,"2024"
"4-Lom",1,132.36,2.0,loose_figure,droid,"2025"
"4-Lom",1,129.99,2.0,loose_figure,droid,"2025"
"4-Lom",1,46.0,2.0,loose_figure,droid,"2025"
"4-Lom",1,71.38,2.0,loose_figure,droid,"2025"
"4-Lom",1,194.7,2.0,loose_figure,droid,"2025"
"4-Lom",1,125.0,2.0,loose_figure,droid,"2025"
"4-Lom",1,103.68,2.0,loose_figure,droid,"2025"
"4-Lom",1,91.0,2.0,loose_figure,droid,"2025"
"4-Lom",1,76.0,2.0,loose_figure,droid,"2025"
"4-Lom",1,78.0,2.0,loose_figure,droid,"2025"
"4-LOM",0,190.08,2.0,moc_figure,droid,"2009"
"4-LOM",0,128.95,1.0,moc_figure,droid,"2013"
"4-LOM",0,86.0,2.0,moc_figure,droid,"2014"
"4-LOM",0,46.92,4.0,moc_figure,droid,"2014"
"4-LOM",0,99.02,5.0,moc_figure,droid,"2014"
"4-LOM",0,36.3,4.0,moc_figure,droid,"2014"
"4-LOM",0,56.2,5.0,moc_figure,droid,"2014"
"4-LOM",0,105.36,3.0,moc_figure,droid,"2014"
"4-LOM",0,62.37,7.0,moc_figure,droid,"2014"
"4-LOM",0,280.73,1.0,moc_figure,droid,"2014"
"4-LOM",0,77.31,4.0,moc_figure,droid,"2014"
"4-LOM",0,65.71,1.0,moc_figure,droid,"2014"
"4-LOM",0,81.08,3.0,moc_figure,droid,"2015"
"4-LOM",0,145.37,4.0,moc_figure,droid,"2015"
"4-LOM",0,103.52,6.0,moc_figure,droid,"2015"
"4-LOM",0,137.82,4.0,moc_figure,droid,"2015"
"4-LOM",0,71.52,5.0,moc_figure,droid,"2015"
"4-LOM",0,197.77,2.0,moc_figure,droid,"2015"
"4-LOM",0,126.75,2.0,moc_figure,droid,"2015"
"4-LOM",0,215.25,4.0,moc_figure,droid,"2015"
"4-LOM",0,91.85,3.0,moc_figure,droid,"2015"
"4-LOM",0,35.75,2.0,moc_figure,droid,"2015"
"4-LOM",0,106.12,4.0,moc_figure,droid,"2015"
"4-LOM",0,67.15,4.0,moc_figure,droid,"2015"
"4-LOM",0,77.35,3.0,moc_figure,droid,"2016"
"4-LOM",0,170.9,6.0,moc_figure,droid,"2016"
"4-LOM",0,109.77,10.0,moc_figure,droid,"2016"
"4-LOM",0,78.08,4.0,moc_figure,droid,"2016"
"4-LOM",0,67.0,2.0,moc_figure,droid,"2016"
"4-LOM",0,70.0,4.0,moc_figure,droid,"2016"
"4-LOM",0,138.68,11.0,moc_figure,droid,"2016"
"4-LOM",0,150.3,7.0,moc_figure,droid,"2016"
"4-LOM",0,180.02,3.0,moc_figure,droid,"2016"
"4-LOM",0,134.65,9.0,moc_figure,droid,"2016"
"4-LOM",0,81.14,9.0,moc_figure,droid,"2016"
"4-LOM",0,111.9,5.0,moc_figure,droid,"2016"
"4-LOM",0,116.36,1.0,moc_figure,droid,"2017"
"4-LOM",0,70.34,3.0,moc_figure,droid,"2017"
"4-LOM",0,112.55,2.0,moc_figure,droid,"2017"
"4-LOM",0,102.47,5.0,moc_figure,droid,"2017"
"4-LOM",0,117.84,8.0,moc_figure,droid,"2017"
"4-LOM",0,125.23,9.0,moc_figure,droid,"2017"
"4-LOM",0,80.83,2.0,moc_figure,droid,"2017"
"4-LOM",0,79.0,2.0,moc_figure,droid,"2017"
"4-LOM",0,193.75,2.0,moc_figure,droid,"2017"
"4-LOM",0,60.17,2.0,moc_figure,droid,"2017"
"4-LOM",0,197.07,5.0,moc_figure,droid,"2017"
"4-LOM",0,142.77,2.0,moc_figure,droid,"2018"
"4-LOM",0,120.5,2.0,moc_figure,droid,"2018"
"4-LOM",0,60.5,2.0,moc_figure,droid,"2018"
"4-LOM",0,84.46,2.0,moc_figure,droid,"2018"
"4-LOM",0,134.33,7.0,moc_figure,droid,"2018"
"4-LOM",0,115.22,4.0,moc_figure,droid,"2018"
"4-LOM",0,99.26,2.0,moc_figure,droid,"2018"
"4-LOM",0,96.99,4.0,moc_figure,droid,"2018"
"4-LOM",0,126.5,5.0,moc_figure,droid,"2018"
"4-LOM",0,94.76,2.0,moc_figure,droid,"2018"
"4-LOM",0,143.15,2.0,moc_figure,droid,"2018"
"4-LOM",0,146.39,3.0,moc_figure,droid,"2018"
"4-LOM",0,171.0,4.0,moc_figure,droid,"2019"
"4-LOM",0,135.47,3.0,moc_figure,droid,"2019"
"4-LOM",0,159.88,4.0,moc_figure,droid,"2019"
"4-LOM",0,78.49,6.0,moc_figure,droid,"2019"
"4-LOM",0,118.69,7.0,moc_figure,droid,"2019"
"4-LOM",0,203.85,3.0,moc_figure,droid,"2019"
"4-LOM",0,222.85,2.0,moc_figure,droid,"2019"
"4-LOM",0,120.91,3.0,moc_figure,droid,"2019"
"4-LOM",0,73.0,2.0,moc_figure,droid,"2019"
"4-LOM",0,63.79,2.0,moc_figure,droid,"2019"
"4-LOM",0,95.0,1.0,moc_figure,droid,"2019"
"4-LOM",0,162.31,3.0,moc_figure,droid,"2019"
"4-LOM",0,119.38,2.0,moc_figure,droid,"2020"
"4-LOM",0,165.58,6.0,moc_figure,droid,"2020"
"4-LOM",0,72.69,1.0,moc_figure,droid,"2020"
"4-LOM",0,201.35,7.0,moc_figure,droid,"2020"
"4-LOM",0,199.99,1.0,moc_figure,droid,"2020"
"4-LOM",0,128.45,4.0,moc_figure,droid,"2020"
"4-LOM",0,180.0,1.0,moc_figure,droid,"2020"
"4-LOM",0,231.67,9.0,moc_figure,droid,"2020"
"4-LOM",0,97.0,1.0,moc_figure,droid,"2020"
"4-LOM",0,124.64,3.0,moc_figure,droid,"2020"
"4-LOM",0,156.5,1.0,moc_figure,droid,"2020"
"4-LOM",0,108.95,3.0,moc_figure,droid,"2020"
"4-LOM",0,247.72,6.0,moc_figure,droid,"2021"
"4-LOM",0,125.0,1.0,moc_figure,droid,"2021"
"4-LOM",0,221.54,3.0,moc_figure,droid,"2021"
"4-LOM",0,171.83,3.0,moc_figure,droid,"2021"
"4-LOM",0,373.4,5.0,moc_figure,droid,"2021"
"4-LOM",0,355.15,7.0,moc_figure,droid,"2021"
"4-LOM",0,186.65,3.0,moc_figure,droid,"2021"
"4-LOM",0,296.44,6.0,moc_figure,droid,"2021"
"4-LOM",0,211.52,3.0,moc_figure,droid,"2021"
"4-LOM",0,72.0,2.0,moc_figure,droid,"2021"
"4-LOM",0,113.66,3.0,moc_figure,droid,"2022"
"4-LOM",0,577.78,1.0,moc_figure,droid,"2022"
"4-LOM",0,182.29,7.0,moc_figure,droid,"2022"
"4-LOM",0,200.25,2.0,moc_figure,droid,"2022"
"4-LOM",0,272.8,7.0,moc_figure,droid,"2022"
"4-LOM",0,370.84,5.0,moc_figure,droid,"2022"
"4-LOM",0,105.78,3.0,moc_figure,droid,"2022"
"4-LOM",0,72.0,1.0,moc_figure,droid,"2022"
"4-LOM",0,233.5,2.0,moc_figure,droid,"2022"
"4-LOM",0,171.06,2.0,moc_figure,droid,"2022"
"4-LOM",0,64.0,1.0,moc_figure,droid,"2022"
"4-LOM",0,142.48,4.0,moc_figure,droid,"2023"
"4-LOM",0,106.75,4.0,moc_figure,droid,"2023"
"4-LOM",0,98.5,2.0,moc_figure,droid,"2023"
"4-LOM",0,173.85,6.0,moc_figure,droid,"2023"
"4-LOM",0,281.88,7.0,moc_figure,droid,"2023"
"4-LOM",0,242.75,8.0,moc_figure,droid,"2023"
"4-LOM",0,211.69,4.0,moc_figure,droid,"2023"
"4-LOM",0,176.35,3.0,moc_figure,droid,"2023"
"4-LOM",0,208.0,3.0,moc_figure,droid,"2023"
"4-LOM",0,323.0,3.0,moc_figure,droid,"2023"
"4-LOM",0,134.71,5.0,moc_figure,droid,"2023"
"4-LOM",0,165.9,6.0,moc_figure,droid,"2024"
"4-LOM",0,99.0,2.0,moc_figure,droid,"2024"
"4-LOM",0,162.96,4.0,moc_figure,droid,"2024"
"4-LOM",0,144.06,7.0,moc_figure,droid,"2024"
"4-LOM",0,177.09,1.0,moc_figure,droid,"2024"
"4-LOM",0,116.0,3.0,moc_figure,droid,"2024"
"4-LOM",0,131.44,4.0,moc_figure,droid,"2024"
"4-LOM",0,200.84,5.0,moc_figure,droid,"2024"
"4-LOM",0,151.15,3.0,moc_figure,droid,"2024"
"4-LOM",0,142.98,1.0,moc_figure,droid,"2024"
"4-LOM",0,149.99,1.0,moc_figure,droid,"2024"
"4-LOM",0,166.89,2.0,moc_figure,droid,"2024"
"4-LOM",0,125.25,2.0,moc_figure,droid,"2025"
"4-LOM",0,205.88,4.0,moc_figure,droid,"2025"
"4-LOM",0,165.43,4.0,moc_figure,droid,"2025"
"4-LOM",0,132.82,2.0,moc_figure,droid,"2025"
"4-LOM",0,136.25,4.0,moc_figure,droid,"2025"
"4-LOM",0,139.79,2.0,moc_figure,droid,"2025"
"4-LOM",0,251.5,2.0,moc_figure,droid,"2025"
"4-LOM",0,219.98,3.0,moc_figure,droid,"2025"
"4-LOM",0,130.03,5.0,moc_figure,droid,"2025"
"4-LOM",1,252.33,1.0,moc_figure,droid,"2013"
"4-LOM",1,199.64,1.0,moc_figure,droid,"2014"
"4-LOM",1,172.49,1.0,moc_figure,droid,"2014"
"4-LOM",1,51.0,1.0,moc_figure,droid,"2014"
"4-LOM",1,309.0,1.0,moc_figure,droid,"2014"
"4-LOM",1,243.03,1.0,moc_figure,droid,"2015"
"4-LOM",1,129.95,1.0,moc_figure,droid,"2015"
"4-LOM",1,276.07,1.0,moc_figure,droid,"2015"
"4-LOM",1,440.29,1.0,moc_figure,droid,"2015"
"4-LOM",1,258.24,2.0,moc_figure,droid,"2015"
"4-LOM",1,77.0,1.0,moc_figure,droid,"2016"
"4-LOM",1,248.71,3.0,moc_figure,droid,"2016"
"4-LOM",1,205.07,2.0,moc_figure,droid,"2016"
"4-LOM",1,167.15,1.0,moc_figure,droid,"2016"
"4-LOM",1,284.16,3.0,moc_figure,droid,"2016"
"4-LOM",1,211.62,2.0,moc_figure,droid,"2016"
"4-LOM",1,171.19,2.0,moc_figure,droid,"2017"
"4-LOM",1,175.5,1.0,moc_figure,droid,"2017"
"4-LOM",1,1602.77,1.0,moc_figure,droid,"2017"
"4-LOM",1,381.58,4.0,moc_figure,droid,"2017"
"4-LOM",1,434.83,1.0,moc_figure,droid,"2018"
"4-LOM",1,749.07,1.0,moc_figure,droid,"2018"
"4-LOM",1,405.0,1.0,moc_figure,droid,"2018"
"4-LOM",1,416.0,1.0,moc_figure,droid,"2019"
"4-LOM",1,472.61,1.0,moc_figure,droid,"2019"
"4-LOM",1,350.0,1.0,moc_figure,droid,"2019"
"4-LOM",1,130.0,1.0,moc_figure,droid,"2019"
"4-LOM",1,410.0,1.0,moc_figure,droid,"2019"
"4-LOM",1,340.0,2.0,moc_figure,droid,"2019"
"4-LOM",1,300.0,1.0,moc_figure,droid,"2019"
"4-LOM",1,299.99,1.0,moc_figure,droid,"2019"
"4-LOM",1,233.5,1.0,moc_figure,droid,"2020"
"4-LOM",1,322.05,1.0,moc_figure,droid,"2020"
"4-LOM",1,756.73,1.0,moc_figure,droid,"2020"
"4-LOM",1,1375.88,1.0,moc_figure,droid,"2020"
"4-LOM",1,199.99,1.0,moc_figure,droid,"2020"
"4-LOM",1,305.0,1.0,moc_figure,droid,"2020"
"4-LOM",1,398.22,1.0,moc_figure,droid,"2021"
"4-LOM",1,551.65,1.0,moc_figure,droid,"2021"
"4-LOM",1,826.74,1.0,moc_figure,droid,"2021"
"4-LOM",1,309.66,2.0,moc_figure,droid,"2021"
"4-LOM",1,195.5,1.0,moc_figure,droid,"2021"
"4-LOM",1,994.58,3.0,moc_figure,droid,"2021"
"4-LOM",1,507.94,1.0,moc_figure,droid,"2022"
"4-LOM",1,1353.99,2.0,moc_figure,droid,"2022"
"4-LOM",1,595.0,1.0,moc_figure,droid,"2022"
"4-LOM",1,528.29,1.0,moc_figure,droid,"2022"
"4-LOM",1,1225.0,1.0,moc_figure,droid,"2022"
"4-LOM",1,1055.99,1.0,moc_figure,droid,"2022"
"4-LOM",1,381.19,1.0,moc_figure,droid,"2022"
"4-LOM",1,391.71,3.0,moc_figure,droid,"2023"
"4-LOM",1,217.5,1.0,moc_figure,droid,"2023"
"4-LOM",1,876.15,1.0,moc_figure,droid,"2023"
"4-LOM",1,350.51,2.0,moc_figure,droid,"2023"
"4-LOM",1,1155.22,1.0,moc_figure,droid,"2023"
"4-LOM",1,665.0,1.0,moc_figure,droid,"2023"
"4-LOM",1,473.77,1.0,moc_figure,droid,"2023"
"4-LOM",1,1664.07,1.0,moc_figure,droid,"2023"
"4-LOM",1,342.4,2.0,moc_figure,droid,"2024"
